지점 번호,지점명,날짜,평균 기온(°C),최저 기온(°C),최고 기온(°C),10분 최다강수량(mm),1시간 최다강수(mm),강수 계속시간(hr),일강수량(mm),최대 순간풍속(m/s),최대 순간 풍속 풍향(16방위),최대 풍속(m/s),최대 풍속 풍향(16방위),평균 풍속(m/s),풍정합(100m),최다 풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최저 해면기압(hPa),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다 일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심적설(cm),합계 3시간 신적설(cm),평균 전운량(10분위),평균 중하층운량(10분위),평균 지면온도(°C),최저 초상온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),일기현상,안개 계속 시간(hr)
108,서울,2015-06-30,24.4,21.9,29.2,0.5,2.0,4.22,2.5,7.3,320.0,4.8,320.0,1.7,1429.0,270.0,18.3,45.0,70.0,21.0,988.7,1004.3,994.9,998.4,14.7,2.8,1.51,8.49,,,,9.1,3.9,25.0,20.1,25.3,25.7,25.8,24.8,25.1,22.4,21.1,15.9,14.4,1.9,2.1,3.0,-{비}-0058. {비}1740-{비}{강도0}1800-2050. {비}2355-{비}{강도0}2400- {박무}0415-{박무}{강도0}0600-{박무}{강도0}0900-0920. {박무}1825-{박무}{강도0}2100-{박무}{강도0}2400-,
108,서울,2015-07-01,23.7,21.0,27.9,0.5,0.5,0.33,0.5,13.2,250.0,7.6,230.0,3.8,3298.0,250.0,16.5,38.0,66.3,18.9,985.8,999.2,992.9,995.4,14.7,11.7,2.95,23.03,,,,4.4,3.5,28.3,19.4,26.6,25.9,25.5,24.3,24.5,22.5,21.2,16.0,14.5,3.0,5.8,,-{비}-0020. -{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0830.,
108,서울,2015-07-02,23.7,20.4,29.3,,,,,12.2,200.0,6.9,230.0,4.0,3451.0,230.0,15.5,28.0,64.5,18.0,991.2,1003.6,999.2,1000.9,14.7,11.1,2.68,20.63,,,,4.6,4.4,28.3,18.9,27.0,26.1,25.7,24.5,24.7,22.5,21.2,16.0,14.4,3.1,5.6,,{박무}0420-{박무}{강도0}0600-0845. {연무}0840-{연무}{강도0}0900-1040. {박무}2025-{박무}{강도0}2100-{박무}{강도0}2400-,
108,서울,2015-07-03,23.3,19.2,28.3,,,,,11.3,250.0,7.0,270.0,3.0,2552.0,270.0,15.1,32.0,62.6,17.2,995.4,1007.8,1003.5,1005.2,14.7,11.1,3.2,22.48,,,,2.1,2.1,28.2,16.6,27.1,26.7,26.1,24.7,24.6,22.6,21.3,16.1,14.5,7.6,8.0,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0735.,
108,서울,2015-07-04,24.1,18.2,29.9,,,,,8.0,320.0,4.9,230.0,2.2,1914.0,50.0,14.0,29.0,55.8,16.1,999.1,1010.9,1007.2,1008.8,14.7,10.9,3.08,20.86,,,,1.9,1.9,29.7,14.9,27.3,26.7,26.2,24.8,24.4,22.7,21.4,16.2,14.6,4.3,5.3,,,
108,서울,2015-07-05,24.2,20.1,29.6,,,,,7.8,270.0,4.9,270.0,2.3,1983.0,270.0,14.9,38.0,57.4,16.9,1000.9,1012.2,1008.9,1010.7,14.7,9.7,2.74,18.23,,,,5.1,3.6,27.7,17.0,26.5,26.7,26.5,25.0,24.5,22.7,21.5,16.2,14.6,3.8,4.8,,,
108,서울,2015-07-06,25.3,20.2,32.5,,,,,8.5,250.0,5.3,270.0,2.2,1884.0,270.0,14.7,30.0,54.3,16.8,1001.1,1012.2,1008.4,1010.8,14.7,9.9,2.6,20.44,,,,3.9,1.1,30.9,16.7,29.0,27.6,26.8,25.2,24.6,22.8,21.6,16.3,14.6,4.5,5.3,,,
108,서울,2015-07-07,25.6,21.4,29.7,,,,,7.3,50.0,4.4,180.0,2.0,1697.0,50.0,14.7,34.0,52.1,16.8,1000.1,1011.1,1008.4,1009.8,14.7,5.5,1.88,14.8,,,,7.6,5.0,29.7,17.7,27.9,27.1,26.7,25.4,24.8,22.8,21.6,16.3,14.6,2.7,3.1,0.5,,
108,서울,2015-07-08,23.4,20.7,26.3,0.5,0.5,5.83,0.5,10.6,50.0,6.2,70.0,4.0,3474.0,70.0,17.4,47.0,69.8,19.9,1001.6,1013.5,1009.7,1011.4,14.6,1.3,2.13,12.41,,,,9.4,5.4,26.1,19.5,25.9,26.3,26.2,25.1,24.8,22.9,21.7,16.4,14.6,2.3,3.0,0.0,{비}0257-{비}{강도0}0300-0350. {비}0418-0455. {비}0620-{비}{강도0}0900-1040.,
108,서울,2015-07-09,26.5,22.1,31.8,,,,,8.2,110.0,4.9,90.0,2.9,2476.0,70.0,18.2,43.0,61.3,21.0,1004.2,1014.9,1012.8,1013.9,14.6,4.5,2.31,14.1,,,,6.8,5.5,29.3,21.2,28.3,27.0,26.2,24.9,24.6,23.0,21.8,16.5,14.7,2.1,3.8,,,
108,서울,2015-07-10,29.2,23.6,34.3,,,,,6.1,70.0,3.4,160.0,1.9,1677.0,70.0,20.3,39.0,60.9,23.8,1002.9,1014.9,1010.4,1012.6,14.6,8.7,2.59,17.95,,,,5.6,2.5,33.2,21.2,30.6,28.6,27.4,25.5,25.0,23.0,21.9,16.6,14.7,5.5,6.4,,,
108,서울,2015-07-11,30.4,25.7,36.0,0.0,0.0,3.17,0.0,9.9,20.0,4.8,270.0,2.1,1822.0,50.0,21.4,40.0,60.3,25.5,999.0,1011.0,1006.0,1008.5,14.6,9.9,2.52,17.99,,,,7.5,3.1,34.9,22.9,32.3,30.0,28.7,26.5,25.9,23.1,22.0,16.6,14.8,3.9,4.0,7.0,{햇무리}0802-1320. {햇무리}1450-1510. {비}2050-{비}{강도0}2100-{비}{강도0}2400-,
108,서울,2015-07-12,24.8,24.0,28.0,1.5,4.0,24.0,29.0,9.9,70.0,5.8,70.0,4.0,3466.0,70.0,23.7,71.0,94.1,29.3,986.0,1007.1,987.5,995.6,14.6,0.0,0.61,4.84,,,,10.0,6.3,25.9,23.3,26.0,26.7,27.1,26.3,26.5,23.3,22.0,16.7,14.8,0.0,0.0,30.5,-{비}-{비}{강도0}0300-{비}{강도0}0600-{비}{강도0}0900-{비}{강도1}1200-{비}{강도0}1500-{비}{강도0}1800-{비}{강도0}2100-{비}{강도0}2400- {박무}1020-{박무}{강도0}1200-1450. {박무}1720-{박무}{강도0}1800-1840. {박무}2305-{박무}{강도0}2400-,
108,서울,2015-07-13,23.1,21.4,24.9,1.0,2.5,14.08,10.0,14.4,270.0,8.0,230.0,5.2,4490.0,230.0,21.4,76.0,90.8,25.5,983.3,999.8,987.1,992.9,14.6,0.1,0.53,3.52,,,,9.5,7.0,23.6,21.4,24.0,24.4,25.0,24.7,25.6,23.4,22.2,16.7,14.8,1.3,1.9,1.5,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-{박무}{강도0}1200-{박무}{강도1}1500-{박무}{강도0}1800-{박무}{강도0}2100-{박무}{강도0}2400- -{비}-{비}{강도0}0300-{비}{강도0}0600-{비}{강도0}0900-{비}{강도0}1200-1240. {비}1355-{비}{강도0}1500-1520.,
108,서울,2015-07-14,26.1,22.5,31.4,,,,,8.9,250.0,6.4,230.0,3.5,2996.0,230.0,20.4,47.0,72.4,24.0,993.3,1005.5,999.8,1003.0,14.5,10.1,2.86,20.45,,,,5.0,3.4,27.0,21.3,27.2,26.1,25.5,24.4,24.8,23.5,22.3,16.9,14.9,3.2,4.8,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-0925. {연무}0915-{연무}{강도0}1200-1345. {박무}2030-{박무}{강도0}2100-{박무}{강도0}2400-,
108,서울,2015-07-15,27.9,22.7,33.9,,,,,11.5,70.0,7.1,70.0,2.9,2463.0,70.0,18.5,35.0,58.8,21.3,996.4,1008.1,1003.8,1006.0,14.5,11.4,2.87,19.53,,,,3.3,1.5,28.7,20.0,28.2,26.9,26.4,25.1,25.5,23.5,22.4,17.0,15.0,4.6,5.5,,-{박무}-{박무}{강도1}0300-{박무}{강도0}0600-0820. {연무}0810-{연무}{강도0}0900-{연무}{강도0}1200-1240.,
108,서울,2015-07-16,24.7,20.6,28.9,,,,,12.6,50.0,6.7,70.0,5.0,4297.0,70.0,13.8,38.0,51.3,15.8,997.4,1008.2,1005.5,1007.1,14.5,11.2,2.75,20.99,,,,3.9,0.4,27.8,19.4,26.6,26.0,26.0,25.1,25.6,23.6,22.4,17.0,15.0,5.4,5.7,,,
108,서울,2015-07-17,23.6,18.4,28.6,,,,,9.3,20.0,5.8,70.0,3.6,3106.0,70.0,12.2,37.0,49.8,14.3,996.5,1007.3,1004.5,1006.2,14.5,8.1,2.82,18.65,,,,6.1,3.0,26.8,17.3,26.0,25.7,25.6,24.7,24.9,23.6,22.5,17.0,14.9,4.4,5.5,,,
108,서울,2015-07-18,24.3,22.3,27.8,0.3,0.5,3.95,0.5,6.2,230.0,4.6,230.0,2.2,1917.0,70.0,16.5,44.0,63.5,19.3,999.2,1010.5,1006.8,1009.0,14.5,1.1,1.12,8.93,,,,9.9,5.8,27.7,21.4,26.4,25.6,25.6,24.7,24.9,23.6,22.6,17.1,15.0,0.7,0.9,5.0,{비}1703-{비}{강도0}1800-{비}2035. {비}2110-2135. {박무}1805-{박무}{강도0}2100-{박무}{강도0}2400-,
108,서울,2015-07-19,25.1,21.3,29.8,1.0,2.5,8.33,5.0,6.1,20.0,3.6,50.0,1.8,1584.0,50.0,20.5,51.0,77.4,24.1,1000.9,1012.1,1009.2,1010.7,14.4,3.4,1.99,12.69,,,,8.6,5.1,26.2,20.6,25.9,25.5,25.3,24.5,24.7,23.5,22.5,17.1,15.0,3.0,3.1,0.5,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0755. {비}0040-{비}{강도0}0300-{비}{강도0}0600-0755. {비}1015-1055. {비}1145-{비}{강도0}1200-1210.,
108,서울,2015-07-20,27.5,24.4,31.2,,,,,5.9,50.0,3.6,140.0,2.4,2066.0,70.0,21.7,54.0,71.4,26.1,998.9,1010.4,1007.0,1008.6,14.4,1.7,1.49,10.48,,,,8.5,6.0,27.2,23.1,27.3,26.2,25.8,24.7,25.1,23.5,22.6,17.2,15.1,0.0,0.0,11.0,,
108,서울,2015-07-21,27.0,24.6,29.6,6.5,10.5,3.92,11.0,5.0,270.0,3.4,270.0,1.6,1403.0,270.0,23.4,67.0,81.6,28.7,996.7,1007.7,1004.9,1006.4,14.4,0.3,1.02,7.53,,,,9.5,6.8,27.2,24.1,27.2,26.5,26.1,25.0,25.5,23.5,22.6,17.2,15.1,0.7,1.9,0.0,{비}0305-0325. {비}0410-0545. {안개비}0745-{안개비}{강도0}0900-0945. {박무}0415-0550. {박무}0625-{박무}{강도0}0900-{박무}{강도0}1200-{박무}{강도0}1500-1650. {연무}1640-{연무}{강도0}1800-1810.,
108,서울,2015-07-22,27.7,25.3,31.7,0.5,0.5,2.0,1.0,6.6,250.0,4.8,270.0,1.8,1550.0,270.0,23.2,60.0,76.9,28.4,996.0,1007.0,1003.9,1005.6,14.4,2.2,1.66,8.63,,,,8.5,5.6,28.6,23.4,27.8,26.7,26.4,25.3,25.9,23.7,22.7,17.3,15.2,1.0,1.9,1.0,{연무}1025-{연무}{강도0}1200-1340. {박무}1330-1455. {연무}1450-{연무}{강도0}1500-1720. {비}1320-1440. {소나기}1645-1725.,
108,서울,2015-07-23,26.9,24.9,32.1,5.0,6.0,7.83,16.0,8.5,230.0,6.2,200.0,2.1,1834.0,230.0,23.1,55.0,81.0,28.3,996.7,1007.7,1004.8,1006.3,14.4,2.3,1.94,8.55,,,,9.5,5.6,27.5,23.4,27.8,26.9,26.5,25.4,26.0,23.8,22.5,17.3,15.2,0.2,0.5,31.5,{비}1535-{비}{강도0}1800-1815. {비}1850-{비}{강도1}2100-{비}{강도0}2400- {박무}1740-{박무}{강도0}1800-{박무}{강도1}2100-{박무}{강도0}2400-,
108,서울,2015-07-24,24.7,22.6,25.4,2.0,7.0,19.58,26.5,8.9,200.0,5.8,230.0,2.0,1755.0,230.0,24.1,90.0,96.9,29.9,994.8,1006.2,1003.5,1004.5,14.3,0.0,0.63,3.79,,,,10.0,6.8,26.0,22.1,26.1,25.9,25.9,25.1,26.2,23.8,22.5,17.4,15.2,0.0,0.0,42.0,{비}-{비}{강도0}0300-{비}{강도0}0600-{비}{강도0}0900-{비}{강도0}1200-{비}{강도0}1500-{비}{강도0}1800-1830. {안개비}2050-{안개비}{강도0}2100-2135. {안개비}2340-{비}2355-{비}{강도0}2400- -{박무}-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-{박무}{강도0}1200-{박무}{강도0}1500-{박무}{강도0}1800-1850. {박무}2015-{박무}{강도0}2100-2210. {박무}2340-{박무}{강도0}2400-,
108,서울,2015-07-25,25.0,24.4,26.4,9.5,31.0,13.08,80.0,10.3,270.0,6.4,230.0,3.2,2793.0,230.0,24.0,83.0,95.1,29.9,995.7,1007.1,1004.0,1005.4,14.3,0.0,0.28,1.93,,,,10.0,6.0,25.4,24.0,25.4,25.1,25.3,24.7,25.8,24.2,22.8,17.4,15.2,0.1,0.2,89.5,-{비}-0045. {비}0110-0240. {비}0440-{비}{강도2}0600-0640. {비}1230-{비}{강도1}1500-{비}{강도2}1800-2050. {비}2220-2245. {비}2355-{비}{강도0}2400- -{박무}-{박무}{강도0}0300-0320. {박무}1420-{박무}{강도0}1500-{박무}{강도1}1800-{박무}{강도0}2100-{박무}{강도0}2400- {천둥}{강도0}(S)1648-{뇌전}{강도0}(S 3~4)1655-{뇌전}{강도1}(SSW 2~3)1700-1703.,
108,서울,2015-07-26,26.0,23.5,30.0,3.5,14.0,9.5,40.5,8.5,230.0,5.2,200.0,2.6,2209.0,230.0,23.1,62.0,85.5,28.3,998.0,1009.4,1006.9,1007.7,14.3,4.3,2.82,14.11,,,,8.4,6.3,25.4,,,,,,25.4,24.7,23.9,19.2,15.3,1.5,2.0,1.5,-{비}-{비}{강도0}0300-{비}{강도1}0600-{비}{강도0}0900-0930. -{박무}-{박무}{강도1}0300-{박무}{강도1}0600-{박무}{강도0}0900-0920.,
108,서울,2015-07-27,26.2,24.4,30.0,1.1,1.5,6.0,1.5,6.4,290.0,4.5,290.0,2.3,1984.0,290.0,23.5,65.0,86.0,28.9,998.2,1008.9,1006.6,1007.9,14.3,3.6,1.93,9.43,,,,8.4,6.4,25.5,,,,,,,,,,,1.8,2.3,0.0,{비}0135-{비}{강도0}0300-{비}{강도0}0600-0620. {비}1055-1140. {비}1255-1325. {박무}0230-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-0950. {박무}1105-1130.,
108,서울,2015-07-28,27.7,24.6,31.2,0.0,0.0,0.58,0.0,8.1,320.0,5.4,270.0,2.7,2350.0,250.0,22.4,52.0,74.4,27.1,997.9,1008.5,1005.9,1007.5,14.2,7.2,2.31,15.95,,,,7.3,6.4,28.8,23.5,28.1,27.3,26.6,25.3,25.8,24.0,23.2,19.2,15.2,2.3,2.7,3.5,{박무}0020-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-1030. {안개비}0415-0450.,
108,서울,2015-07-29,26.7,24.8,28.8,1.5,3.0,4.28,4.0,8.2,200.0,5.7,200.0,2.6,2234.0,200.0,23.4,72.0,82.9,28.8,996.4,1007.6,1004.8,1006.0,14.2,0.2,1.05,5.49,,,,8.4,6.1,26.2,23.5,26.6,26.5,26.5,25.6,26.1,24.1,23.1,18.7,15.3,0.4,1.1,0.5,{비}0453-0505. {비}0645-{비}{강도0}0900-1050.  {천둥}{강도0}(SW)0708-{뇌전}{강도0}(SW 5~6)0715-{뇌전}{강도1}(SW{이동}S 3~4)0720-{뇌전}{강도1}(S{이동}SE 2~3)0723-{뇌전}{강도1}(SE 3~4)0725-{뇌전}{강도0}(SE 5~6)0732-0740. {박무}0620-{박무}{강도0}0900-0940. {박무}1720-{박무}{강도0}1800-{박무}{강도0}2100-{박무}{강도0}2400-,
108,서울,2015-07-30,28.6,25.5,33.1,,,,,11.6,230.0,7.0,230.0,3.5,2998.0,230.0,23.8,54.0,76.4,29.4,998.0,1008.9,1005.8,1007.6,14.2,7.9,2.02,15.12,,,,6.9,6.1,28.6,23.1,28.4,27.7,27.0,25.7,25.9,24.2,23.0,18.5,15.2,3.3,4.5,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-1045. {연무}1035-{연무}{강도0}1200-{연무}{강도0}1500-1535. {박무}2050-{박무}{강도0}2100-{박무}{강도0}2400-,
108,서울,2015-07-31,27.9,26.2,32.4,,,,,9.2,230.0,6.3,230.0,2.7,2355.0,200.0,22.8,51.0,74.3,27.7,999.1,1009.6,1007.6,1008.8,14.1,6.7,2.52,14.93,,,,6.6,5.0,29.3,23.4,29.0,28.3,27.6,26.3,26.4,24.2,23.0,18.3,15.2,3.3,3.8,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-1130.  {연무}1120-{연무}{강도0}1200-1450.,
108,서울,2015-08-01,28.2,26.0,31.6,,,,,9.5,250.0,6.4,230.0,3.1,2676.0,230.0,22.7,59.0,72.8,27.5,999.6,1010.5,1008.0,1009.2,14.1,5.3,1.6,11.43,,,,6.9,6.1,28.7,23.7,28.0,27.5,27.4,26.3,26.6,24.4,22.9,18.2,15.2,0.7,0.9,16.5,{박무}0340-{박무}{강도0}0600-{박무}{강도0}0900-1050. {연무}1040-{연무}{강도0}1200-1250.,
108,서울,2015-08-02,26.5,24.1,29.2,11.0,14.5,4.67,16.5,12.5,250.0,7.3,250.0,2.7,2326.0,230.0,23.5,58.0,84.3,28.9,999.8,1010.6,1008.3,1009.5,14.1,1.4,1.36,7.69,,,,8.4,6.4,26.5,22.7,26.7,26.7,26.9,26.0,26.5,24.4,23.0,18.2,15.2,1.6,2.0,0.0,{비}0150-{소나기}0205-{비}0220-0245. {비}0335-0515. {비}0750-0825. {비}0855-{비}{강도0}0900-0935. {비}1025-1045. {비}1140-1150. {비}1850-1910. {천둥}{강도0}(SW)0153-{뇌전}{강도0}(SW 4~5)0157-{뇌전}{강도0}(SW{이동}W 3~4)0207-{뇌전}{강도0}(W{이동}NW 4~5)0210-0216. {천둥}{강도0}(NW)0221. {박무}0855-{박무}{강도0}0900-0945. {박무}1940-{박무}{강도0}2100-2120.,
108,서울,2015-08-03,27.9,25.6,31.5,0.0,0.0,0.2,0.0,10.7,230.0,7.2,250.0,3.8,3276.0,200.0,22.1,60.0,71.5,26.5,998.6,1009.9,1006.7,1008.2,14.0,6.0,1.8,12.74,,,,5.8,4.8,29.1,23.2,28.1,27.3,26.9,25.9,26.4,24.5,23.0,18.1,15.2,2.9,3.7,0.0,{소나기}1052-1058. {소나기}1218-1224.,
108,서울,2015-08-04,27.5,25.4,30.8,,,,,11.5,200.0,7.8,200.0,4.5,3898.0,230.0,22.2,62.0,73.3,26.7,996.7,1008.1,1004.7,1006.3,14.0,3.7,1.33,9.77,,,,8.5,8.5,27.2,23.0,27.0,26.6,26.7,25.8,26.4,24.6,23.1,18.2,15.2,4.9,6.6,0.1,,
108,서울,2015-08-05,28.6,25.9,32.7,0.1,0.1,1.33,0.1,10.8,230.0,7.8,230.0,3.7,3210.0,230.0,21.4,45.0,67.0,25.6,998.1,1009.9,1005.8,1007.7,14.0,7.5,2.28,15.78,,,,6.6,4.3,29.7,23.9,28.3,27.5,27.1,25.9,26.3,24.6,23.1,18.2,15.2,3.0,4.0,,{비}0245-{비}{강도0}0300-0310. {비}0340-0355. {비}0740-0820. {박무}0250-{박무}{강도0}0300-0345. {박무}0530-{박무}{강도0}0600-0650.,
108,서울,2015-08-06,29.3,24.5,34.4,,,,,6.7,290.0,4.3,270.0,2.0,1708.0,270.0,21.6,42.0,64.5,25.8,1001.9,1013.4,1009.8,1011.5,13.9,11.8,2.89,21.48,,,,3.1,1.8,31.6,21.3,29.9,29.0,27.9,26.4,26.5,24.6,23.1,18.2,15.2,5.0,5.3,,,
108,서울,2015-08-07,28.9,26.0,34.4,2.0,9.0,2.2,11.0,8.7,360.0,4.4,360.0,1.4,1223.0,50.0,22.8,45.0,71.3,27.8,1004.8,1015.4,1013.0,1014.4,13.9,7.5,2.17,15.11,,,,2.8,2.0,32.6,22.8,29.6,28.7,28.3,26.9,26.9,24.6,23.2,18.2,15.2,1.3,3.5,11.0,{천둥}{강도2}(E)1520. {뇌전}{강도1}(SE 3~4)1524-{뇌전}{강도2}(SE{이동}S)1531-1537. {천둥}{강도2}(SE)1545-{뇌전}{강도2}(Z 1)1554-{뇌전}{강도1}(Z{이동}NW 2~3)1601-1608. {천둥}{강도1}(SW)1616-{천둥}{강도2}(W)1625-{뇌전}{강도1}(W 2~3)1634-{뇌전}{강도1}(W{이동}NW 3~4)-{뇌전}{강도1}(W{이동}NW 3~4)-{뇌전}{강도1}(W{이동}NW 3~4)1638-{뇌전}{강도0}(NW 5~6)1649-{천둥}{강도0}(NW)1702-1704. {비}1533-{소나기}1537-{비}1705-1745.,
108,서울,2015-08-08,26.6,24.3,33.0,3.0,6.0,1.43,7.5,14.2,320.0,8.1,290.0,2.1,1780.0,50.0,22.4,49.0,79.1,27.2,1003.5,1015.4,1011.1,1013.3,13.9,5.0,2.08,11.69,,,,6.5,5.6,27.2,22.6,26.9,27.3,27.7,26.7,27.0,24.8,23.3,18.3,15.3,1.2,1.6,7.5,{소나기}1349-{비}1405-{소나기}1424-{비}1431-{소나기}1444-{비}1457-{비}{강도1}1500-1515. {천둥}{강도0}(NW)1306-{뇌전}{강도0}(NW 3~4)1334-1344. {천둥}{강도1}(SW)1405.  {천둥}{강도1}(SW)1432-{뇌전}{강도0}(SW 5~6)1443-1449. {천둥}{강도0}(E)1458-{천둥}{강도0}1500-1506.,
108,서울,2015-08-09,26.7,23.3,31.0,,,,,6.9,270.0,4.9,290.0,2.1,1793.0,20.0,21.4,49.0,74.4,25.5,1001.1,1012.6,1009.6,1010.7,13.9,9.6,2.33,16.75,,,,6.6,2.4,28.4,20.8,27.9,27.6,27.4,26.3,26.8,24.9,23.4,18.3,15.4,3.8,4.2,,{햇무리}0920-0945. {햇무리}1315-1335.,
108,서울,2015-08-10,27.0,23.9,32.0,,,,,7.2,290.0,4.9,270.0,2.3,2007.0,270.0,21.2,45.0,72.1,25.3,999.6,1010.5,1007.4,1009.3,13.8,8.6,2.82,18.83,,,,6.5,1.1,28.7,21.8,28.2,27.9,27.6,26.4,26.8,25.0,23.5,18.4,15.4,3.5,4.3,,{박무}2145-{박무}{강도0}2400-,
108,서울,2015-08-11,26.8,24.5,30.6,,,,,8.6,230.0,5.9,200.0,2.1,1816.0,270.0,21.4,47.0,73.6,25.6,997.5,1009.0,1005.0,1007.2,13.8,2.2,1.24,11.2,,,,6.4,3.3,27.8,21.7,27.4,27.3,27.4,26.5,27.0,25.1,23.5,18.4,15.5,1.7,2.5,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-0955. {연무}0945-{연무}{강도0}1200-{연무}{강도0}1500-1550. {박무}2020-{박무}{강도0}2100-{박무}{강도0}2400-,
108,서울,2015-08-12,27.3,22.1,32.9,,,,,6.9,270.0,4.8,340.0,2.0,1738.0,20.0,20.0,35.0,67.5,23.5,994.6,1006.6,1002.0,1004.2,13.7,10.6,2.9,19.87,,,,2.0,1.8,31.0,19.2,28.3,27.7,27.3,26.2,26.7,25.1,23.6,18.4,15.5,4.0,4.6,,-{박무}-{박무}{강도0}0300-{박무}{강도1}0600-{박무}{강도0}0900-0925. {연무}0920-1120.,
108,서울,2015-08-13,26.5,23.9,31.1,0.0,0.0,2.7,0.0,8.1,250.0,5.4,270.0,1.9,1636.0,50.0,20.1,40.0,68.6,23.6,994.8,1005.3,1002.6,1004.5,13.7,8.5,2.23,14.56,,,,4.8,4.8,29.5,20.8,27.6,27.4,27.4,26.4,26.8,25.1,23.6,18.4,15.5,2.9,3.6,0.0,{천둥}{강도0}(SW)1215. {천둥}{강도0}(SE)1235. {천둥}{강도0}(E)1240. {천둥}{강도0}(SE)1315. {천둥}{강도1}(W)1320-1342. {천둥}{강도0}(W)1404. {천둥}{강도0}(SW)1650-{천둥}{강도1}(SW)1657-{천둥}{강도0}(SW)1702-1705. {천둥}{강도0}(W)2220-{천둥}{강도1}(W)2230-2242. {소나기}1330-1440. {소나기}1758-{소나기}{강도0}1800-1820. {소나기}{강도0}2230-2340.,
108,서울,2015-08-14,26.9,22.7,32.5,,,,,7.7,270.0,5.0,270.0,2.4,2099.0,290.0,19.5,38.0,66.4,22.8,995.8,1007.7,1004.0,1005.5,13.7,11.2,2.81,18.54,,,,3.9,3.9,30.9,20.4,29.0,28.3,27.6,26.4,26.7,25.1,23.7,18.5,15.5,3.0,4.2,,{박무}0530-{박무}{강도0}0600-0840. {연무}0830-{연무}{강도0}0900-1040. {박무}2330-{박무}{강도0}2400-,
108,서울,2015-08-15,27.1,23.1,30.8,0.1,0.1,0.58,0.1,6.7,290.0,4.1,290.0,1.9,1666.0,50.0,21.0,50.0,70.4,24.8,998.1,1008.5,1006.8,1007.7,13.7,6.5,2.1,13.04,,,,4.3,2.1,29.5,19.7,28.2,27.8,27.7,26.6,26.8,25.1,23.7,18.6,15.6,2.5,2.8,0.1,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0825. {연무}1415-{연무}{강도0}1500-{연무}{강도0}1800-{연무}{강도0}2100-2230. {박무}2220-{박무}{강도0}2400- {소나기}1605-1640.,
108,서울,2015-08-16,25.8,20.7,31.2,15.5,21.5,3.47,29.0,9.4,20.0,4.7,70.0,2.0,1719.0,50.0,20.6,51.0,74.9,24.4,997.6,1010.2,1005.3,1007.3,13.6,1.7,1.46,9.39,,,,8.3,4.8,29.3,19.2,27.0,26.7,26.8,26.2,26.7,25.2,23.8,18.7,15.6,0.3,1.2,29.0,{박무}-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-0950. {연무}0940-{연무}{강도0}1200-1450. {천둥}{강도0}(NW)1555-{뇌전}{강도0}(NW 5~6)1605-{뇌전}{강도1}(NW 3~4)1610-{천둥}{강도0}(NW)1617-1623. {천둥}{강도0}(SW)1633-1647. {천둥}{강도0}(S)1720-{천둥}{강도0}(S)1800-{뇌전}{강도0}(S 5~6)1814-{뇌전}{강도1}(S 3~4)1819-{뇌전}{강도1}(S 1~2)1832- {번개}{강도1}(S)1853-{뇌전}{강도1}(S{이동}Z 1~2)1855~1905. {뇌전}{강도1}(Z{이동}NW 1~2)1930~1955. {뇌전}{강도0}(NW 5~6)2005~2030. {소나기}1605-1640. {소나기}1847-{소나기}{강도1}2100-2140. {박무}2040-{박무}{강도0}2100-2150.,
108,서울,2015-08-17,26.6,19.8,32.9,,,,,7.2,50.0,4.1,70.0,2.2,1938.0,50.0,17.9,35.0,61.5,20.5,998.4,1010.5,1006.6,1008.1,13.6,11.3,2.68,20.18,,,,3.3,2.4,28.6,17.5,27.3,26.3,26.1,25.4,25.9,25.2,23.8,18.6,15.6,3.7,4.5,,,
108,서울,2015-08-18,27.9,24.1,32.2,,,,,7.5,50.0,4.4,270.0,2.5,2202.0,70.0,19.1,33.0,59.9,22.2,1002.4,1013.3,1010.5,1012.0,13.5,8.7,2.71,16.34,,,,5.1,1.1,27.5,22.1,27.2,27.0,26.9,25.9,26.3,25.1,23.8,18.7,15.7,3.1,3.7,,,
