등록번호,처리상태,관할기관,행정구역,노선,방향,지번주소,도로명주소,파손종류
20230203001113010,보수,강서,영등포구,여의도선,여의교 (여의도동48-3),서울 영등포구 여의도동 8-1,서울특별시 영등포구 국회대로76길 15,포트홀
20230203001068010,보수,남부,동작구,신림~진관내선,서울대학교 입구 (신림동165),서울 동작구 상도1동 676-3,서울특별시 동작구 양녕로 259,포트홀
20230202900345010,보수,서부,용산구,청파로,원효로1가112-4 (남영역),서울 용산구 문배동 5-2,서울특별시 용산구 청파로 213,포트홀
20230202900186010,보수,북부,종로구,도심순환도로,서울적십자병원,서울 종로구 충신동 57-2,서울특별시 종로구 율곡로 231-1,포트홀
20230202900163010,보수,성동,동대문구,,,서울 동대문구 이문동 255-8,서울특별시 동대문구 이문로 143-1,포트홀
20230202900112010,보수,서부,마포구,,,서울 마포구 성산동 350-8,서울특별시 마포구 방울내로11길 43,포트홀
20230202900023010,보수,강서,영등포구,,,서울 영등포구 양평동 189-2,,포트홀
20230202900022010,보수,강서,영등포구,과해~삼성선,삼성동171-3,서울 영등포구 양평동 189-2,서울특별시 영등포구 당산로51길 23,포트홀
20230202900021010,보수,강서,영등포구,신월~노량진선,남부순환로 (신월동438-8),서울 영등포구 영등포동2가 94-32,,포트홀
20230202174950001,보수,남부,관악구,방화~사가정선,행주대교,,관악구 남부순환로 1929,포트홀
20230202174925001,보수,남부,서초구,우면~중학선,동십자각로타리 (중학동 37),,서초구 반포대로 54,포트홀
20230202174901001,보수,남부,서초구,과해~삼성선,삼성동171-3,서초구 반포동 28-4,,포트홀
20230202174814001,보수,남부,동작구,시흥~중림선,서울시상수도 사업본부앞 (중림동406),동작구 신대방동 699-3,동작구 시흥대로 616,포트홀
20230202174750001,보수,남부,서초구,,,서초구 반포동 128-11,서초구 반포대로 222,포트홀
20230202174646001,보수,남부,서초구,이수~청담선,청담가로공원 (청담동135-10),,서초구 신반포로 177-2,포트홀
20230202174440001,보수,남부,동작구,양평~상도선,상도로타리 (상도2동4가9),,동작구 상도로 102,포트홀
20230202174411001,보수,남부,동작구,양평~상도선,상도로타리 (상도2동4가9),,동작구 상도로 74,포트홀
20230202174341001,보수,남부,관악구,방화~사가정선,행주대교,관악구 신림동 1674-7,관악구 남부순환로 1357,포트홀
20230202174213001,보수,남부,관악구,신대방~신림선,호압산길 (신림7동산102-6),,관악구 난곡로 196,포트홀
20230202174140001,보수,남부,관악구,신대방~신림선,호압산길 (신림7동산102-6),관악구 신림동 808-161,관악구 난곡로 170,포트홀
20230202174118001,보수,남부,관악구,신대방~신림선,호압산길 (신림7동산102-6),,관악구 난곡로 168,포트홀
20230202174048001,보수,남부,관악구,신대방~신림선,호압산길 (신림7동산102-6),관악구 신림동 1735-16,관악구 난곡로 60,포트홀
20230202173501001,보수,남부,관악구,신대방~신림선,시흥대로 (신대방686),관악구 신림동 1735-16,관악구 난곡로 50,포트홀
20230202173435001,보수,남부,관악구,신대방~신림선,호압산길 (신림7동산102-6),관악구 신림동 1735-16,관악구 난곡로 30,포트홀
20230202173355001,보수,남부,금천구,시흥~신림선,동빙1교 (신림2동 116),금천구 시흥동 703-27,금천구 금하로 728,포트홀
20230202173309001,보수,남부,금천구,시흥~신림선,시흥대교 (시흥동 996),,금천구 금하로 697,포트홀
20230202173246001,보수,남부,금천구,시흥~신림선,동빙1교 (신림2동 116),,금천구 금하로 690,포트홀
20230202173220001,보수,남부,금천구,시흥~중림선,시흥동시계 (시흥동700),금천구 시흥동 1000-48,금천구 시흥대로 235-2,포트홀
20230202173204001,보수,남부,금천구,시흥~중림선,시흥동시계 (시흥동700),,금천구 시흥대로 239,포트홀
20230202173143001,보수,남부,금천구,독산~등촌선,독산동길 (독산동 178-7),,금천구 가산로 53,포트홀
20230202173109001,보수,남부,금천구,,,금천구 독산동 148-23,금천구 가산로 85,포트홀
20230202173047001,보수,남부,금천구,독산~등촌선,독산동길 (독산동 178-7),금천구 가산동 142-45,금천구 가산로 126,포트홀
20230202172920001,보수,남부,금천구,독산~등촌선,독산동길 (독산동 178-7),금천구 가산동 142-45,금천구 가산로 136,포트홀
20230202172857001,보수,남부,금천구,독산~등촌선,독산동길 (독산동 178-7),금천구 가산동 141-16,금천구 가산로 147,포트홀
20230202171909001,보수,남부,영등포구,가리봉~신길선,광명대교 (가리봉시계),,영등포구 가마산로 575,포트홀
20230202171830001,보수,남부,동작구,시흥~중림선,서울시상수도 사업본부앞 (중림동406),,동작구 여의대방로44길 10,포트홀
20230202171715001,보수,남부,영등포구,가리봉~신길선,해군회관앞로타리 (신길동832),,영등포구 가마산로 460,포트홀
20230202171652001,보수,강서,영등포구,온수~망우선,오류동시계 (온수동산17),영등포구 여의도동 84,,포트홀
20230202171647001,보수,남부,영등포구,양평~상도선,경인입구입구로타리 (양평동3가69),영등포구 신길동 355-15,영등포구 가마산로 426,포트홀
20230202171638001,보수,강서,영등포구,여의도선,여의교 (여의도동48-3),영등포구 여의도동 8-4,영등포구 여의동로 257,포트홀
20230202171628001,보수,남부,영등포구,양평~상도선,경인입구입구로타리 (양평동3가69),영등포구 신길동 399,영등포구 도림로 282,포트홀
20230202171618001,보수,강서,영등포구,,,영등포구 문래동4가 35,영등포구 경인로77길 36,포트홀
20230202171522001,보수,강서,양천구,,,양천구 신정동 1278-2,양천구 신목로 5,포트홀
20230202171510001,보수,강서,양천구,독산~등촌선,등촌동로타리 (등촌동 505-23),양천구 목동 812,양천구 목동로 218,포트홀
20230202171455001,보수,강서,양천구,궁동~영등포선,구로구시계 (궁동 산1-71),양천구 목동 919-2,양천구 목동서로 170,포트홀
20230202171442001,보수,강서,양천구,독산~등촌선,독산동길 (독산동 178-7),양천구 신정동 1095,양천구 목동로 173,포트홀
20230202171425001,보수,강서,구로구,개봉선,개봉동입구R (개봉동333-1),구로구 개봉동 403-31,구로구 개봉로20길 22,포트홀
20230202171407001,보수,강서,구로구,방화~사가정선,행주대교,구로구 개봉동 100,구로구 고척로25길 33-58,포트홀
20230202171352001,보수,강서,양천구,신월~가양선,신월동시계 (신월5동36),양천구 신월동 258,양천구 남부순환로 303,포트홀
20230202171328001,보수,강서,강서구,과해~삼성선,김포공항 정문 (과해동624-10),강서구 마곡동 769-4,강서구 공항대로 163,포트홀
20230202171119001,보수,강서,강서구,방화~사가정선,면목동 (면목동 524-33),강서구 개화동 547-3,,포트홀
20230202170805001,보수,강서,양천구,,,양천구 목동 919-6,양천구 목동서로 180,포트홀
20230202170751001,보수,강서,양천구,,,양천구 목동 919-6,양천구 목동서로 180,포트홀
20230202170730001,보수,강서,양천구,신월~노량진선,한강대교남단 (노량진본동126),양천구 목동 405-84,양천구 오목로 332,포트홀
20230202170713001,보수,강서,영등포구,양평~노고산선,신촌로타리 (노고산동57),영등포구 당산동4가 37-1,영등포구 당산로 141,포트홀
20230202170656001,보수,강서,영등포구,,,영등포구 당산동6가 351-3,영등포구 양평로12길 21,포트홀
20230202170632001,보수,강서,영등포구,,,영등포구 영등포동2가 94-32,,포트홀
20230202170615001,보수,강서,영등포구,온수~망우선,중랑구시계 (망우동산52-4),영등포구 문래동1가 34-1,영등포구 경인로 782,포트홀
20230202170600001,보수,강서,영등포구,신정~봉천선,봉천4거리R (봉천동 859-49),영등포구 문래동5가 32,영등포구 도림천로 62,포트홀
20230202170542001,보수,강서,구로구,,,구로구 구로동 413-4,구로구 가마산로 198,포트홀
20230202170522001,보수,강서,구로구,,,구로구 개봉동 232-16,구로구 개봉로17다길 56-7,포트홀
20230202163924001,보수,성동,중랑구,세곡~상계선,,중랑구 면목동 290-3,중랑구 동일로 666,포트홀
20230202163707001,보수,성동,광진구,세곡~상계선,,광진구 자양동 236-189,광진구 동일로12길 2 (자양1구역 재개발 현장 앞),포트홀
20230202163648001,보수,성동,광진구,세곡~상계선,,광진구 자양동 236-189,광진구 동일로12길 2 (자양1구역 재개발 현장 앞),포트홀
20230202163623001,보수,성동,광진구,세곡~상계선,,광진구 자양동 236-189,광진구 동일로12길 2 (자양1구역 재개발 현장 앞),포트홀
20230202163515001,보수,성동,광진구,중곡~신내선,,광진구 중곡동 150-103,광진구 용마산로 97,포트홀
20230202163436001,보수,성동,중랑구,온수~망우선,,중랑구 망우동 534-5,중랑구 망우로 430 좌회전차로,포트홀
20230202163351001,보수,성동,성동구,마장~사근선,,성동구 행당동 33,성동구 마조로 17,포트홀
20230202163241001,보수,성동,동대문구,창신~답십리선,,동대문구 전농동 135-33,동대문구 전농로 207,포트홀
20230202163000001,보수,성동,중랑구,세곡~상계선,,중랑구 면목동 290-3,중랑구 동일로 666 (668),포트홀
20230202162416001,보수,성동,중랑구,세곡~상계선,,중랑구 면목동 198-52,중랑구 동일로 638 버스차로,포트홀
20230202162400001,보수,성동,중랑구,세곡~상계선,,중랑구 면목동 198-52,중랑구 동일로 638 버스차로,포트홀
20230202162049001,보수,성동,중랑구,세곡~상계선,,중랑구 묵동 189-6,중랑구 동일로 877 버스차로,포트홀
20230202161744001,보수,성동,동대문구,종암~회기선,,동대문구 회기동 60-1,동대문구 회기로 110,포트홀
20230202161720001,보수,성동,동대문구,종암~회기선,,동대문구 회기동 60-1,동대문구 회기로 110,포트홀
20230202145342001,보수,시설관리공단,양천구,신월~신당선,한양공고앞 (신당동251),양천구 목동 919-1,양천구 안양천로 939,포트홀
20230202145309001,보수,시설관리공단,양천구,신월~신당선,한양공고앞 (신당동251),양천구 목동 919-1,,포트홀
20230202145232001,보수,시설관리공단,양천구,신월~신당선,신월I.C,양천구 목동 919-1,양천구 국회대로 289,포트홀
20230202145152001,보수,시설관리공단,양천구,신월~신당선,신월I.C,양천구 목동 919-1,양천구 안양천로 939,포트홀
20230202145100001,보수,시설관리공단,강서구,신월~신당선,신월I.C,강서구 화곡동 951-1,강서구 국회대로 251,포트홀
20230202145008001,보수,시설관리공단,양천구,신월~신당선,신월I.C,양천구 목동 919-1,양천구 안양천로 939,포트홀
20230202144904001,보수,시설관리공단,양천구,신월~신당선,신월I.C,양천구 목동 919-1,양천구 국회대로 289,포트홀
20230202144734001,보수,시설관리공단,양천구,신월~신당선,신월I.C,양천구 목동 919-1,양천구 국회대로 289,포트홀
20230202144708001,보수,시설관리공단,양천구,신월~신당선,신월I.C,양천구 목동 919-1,양천구 국회대로 289,포트홀
20230202143933001,보수,시설관리공단,양천구,신월~신당선,한양공고앞 (신당동251),양천구 목동 919-1,양천구 안양천로 939,포트홀
20230202143726001,보수,시설관리공단,양천구,신월~신당선,한양공고앞 (신당동251),양천구 신정동 1060,양천구 국회대로 248-1,포트홀
20230202143623001,보수,시설관리공단,양천구,신월~신당선,한양공고앞 (신당동251),양천구 목동 881,양천구 국회대로 269,포트홀
20230202143519001,보수,시설관리공단,양천구,신월~신당선,한양공고앞 (신당동251),양천구 목동 919-1,,포트홀
20230202143434001,보수,시설관리공단,양천구,신월~신당선,한양공고앞 (신당동251),양천구 목동 919-1,,포트홀
20230202143353001,보수,시설관리공단,양천구,신월~신당선,한양공고앞 (신당동251),,양천구 목동서로 192,포트홀
20230202143244001,보수,시설관리공단,양천구,신월~신당선,한양공고앞 (신당동251),양천구 목동 919-1,양천구 목동서로 192,포트홀
20230202143038001,보수,시설관리공단,양천구,신월~신당선,한양공고앞 (신당동251),양천구 신정동 1060,양천구 국회대로 240,포트홀
